chunk_id,page_url,page_title,question,answer,chunk_index,content_chunk,token_count
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,What is Crowdfunding?,"Crowdfunding refers to the process of collecting small financial contributions from many people, often facilitated through online channels. It allows individuals, startups, and businesses to fund their projects, products, or causes without the need for traditional financial institutions. In India, crowdfunding has gained traction due to the rise of digital platforms and a burgeoning entrepreneurial spirit.",0,"**Q: What is Crowdfunding?**

Crowdfunding refers to the process of collecting small financial contributions from many people, often facilitated through online channels. It allows individuals, startups, and businesses to fund their projects, products, or causes without the need for traditional financial institutions. In India, crowdfunding has gained traction due to the rise of digital platforms and a burgeoning entrepreneurial spirit.",75
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,1. Donation-Based Crowdfunding,"Donation-based crowdfunding is primarily aimed at raising funds for charitable causes or social initiatives without any expectation of returns. This type of crowdfunding is popular among non-profit organisations, NGOs, and individuals seeking support for medical expenses, education, disaster relief, and other humanitarian efforts. Contributors donate money voluntarily, motivated by altruism rather than financial gain.
Campaigns are usually set up on dedicated crowdfunding platforms where fundraisers share their stories and goals. Donors can give any amount they choose, and the collected funds are allocated directly to the specified purpose. For instance, a campaign might aim to gather funds for a child’s medical treatment or to support an orphanage.
Key Features:
No Financial Returns:
Contributors do not receive any monetary compensation or equity in return.
Focus on Social Impact:
Ideal for NGOs, social enterprises, and projects aimed at making a positive impact.
Popular Platforms:
Websites like Ketto are popular for donation-based campaigns.
Case Study:
A grassroots NGO may use donation-based crowdfunding to finance a community health project. By sharing their story on a crowdfunding platform, they will be able to connect with a broader audience and attract support from individuals who relate to their cause.",0,"**Q: 1. Donation-Based Crowdfunding**

Donation-based crowdfunding is primarily aimed at raising funds for charitable causes or social initiatives without any expectation of returns. This type of crowdfunding is popular among non-profit organisations, NGOs, and individuals seeking support for medical expenses, education, disaster relief, and other humanitarian efforts. Contributors donate money voluntarily, motivated by altruism rather than financial gain.

Campaigns are usually set up on dedicated crowdfunding platforms where fundraisers share their stories and goals. Donors can give any amount they choose, and the collected funds are allocated directly to the specified purpose. For instance, a campaign might aim to gather funds for a child’s medical treatment or to support an orphanage.

Key Features:

No Financial Returns:

Contributors do not receive any monetary compensation or equity in return.

Focus on Social Impact:

Ideal for NGOs, social enterprises, and projects aimed at making a positive impact.

Popular Platforms:

Websites like Ketto are popular for donation-based campaigns.

Case Study:

A grassroots NGO may use donation-based crowdfunding to finance a community health project. By sharing their story on a crowdfunding platform, they will be able to connect with a broader audience and attract support from individuals who relate to their cause.",245
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,2. Reward-Based Crowdfunding,"In reward-based crowdfunding, contributors provide funds in exchange for rewards or perks, which can range from simple acknowledgements to the actual product being developed. This model is popular among startups and creative projects.
Key Features:
Tangible Rewards:
Backers receive rewards, often in the form of the product or service offered.
Pre-Sales Model:
This approach allows entrepreneurs to validate their ideas and gauge market interest before launching fully.
Popular Platforms:
Kickstarter is a classic example of reward-based crowdfunding.
Case Study:
A tech startup launching a new gadget can create a campaign offering early bird pricing or exclusive editions as rewards. This approach not only generates funding but also fosters a community of enthusiastic early supporters.",0,"**Q: 2. Reward-Based Crowdfunding**

In reward-based crowdfunding, contributors provide funds in exchange for rewards or perks, which can range from simple acknowledgements to the actual product being developed. This model is popular among startups and creative projects.

Key Features:

Tangible Rewards:

Backers receive rewards, often in the form of the product or service offered.

Pre-Sales Model:

This approach allows entrepreneurs to validate their ideas and gauge market interest before launching fully.

Popular Platforms:

Kickstarter is a classic example of reward-based crowdfunding.

Case Study:

A tech startup launching a new gadget can create a campaign offering early bird pricing or exclusive editions as rewards. This approach not only generates funding but also fosters a community of enthusiastic early supporters.",149
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,3. Equity-Based Crowdfunding,"Equity-based crowdfunding allows investors to purchase shares or equity in a startup in exchange for their funds. This model particularly appeals to early-stage companies looking for capital while giving investors a stake in the business.
Key Features:
Investment Returns:
Contributors receive equity and stand to benefit financially if the startup succeeds.
Regulatory Oversight:
In India, equity crowdfunding is regulated by the Securities and Exchange Board of India (SEBI), ensuring a degree of investor protection.
Popular Platforms:
Platforms like EquityList, Seeders, and LetsVenture cater to equity crowdfunding.
Case Study:
An emerging fintech company seeking to expand its operations might opt for equity crowdfunding. By highlighting their business model and growth prospects, they can draw in investors who are aligned with their vision.",0,"**Q: 3. Equity-Based Crowdfunding**

Equity-based crowdfunding allows investors to purchase shares or equity in a startup in exchange for their funds. This model particularly appeals to early-stage companies looking for capital while giving investors a stake in the business.

Key Features:

Investment Returns:

Contributors receive equity and stand to benefit financially if the startup succeeds.

Regulatory Oversight:

In India, equity crowdfunding is regulated by the Securities and Exchange Board of India (SEBI), ensuring a degree of investor protection.

Popular Platforms:

Platforms like EquityList, Seeders, and LetsVenture cater to equity crowdfunding.

Case Study:

An emerging fintech company seeking to expand its operations might opt for equity crowdfunding. By highlighting their business model and growth prospects, they can draw in investors who are aligned with their vision.",162
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,4. Debt-Based Crowdfunding,"Debt-based crowdfunding, which is usually known among people as peer-to-peer lending, entails obtaining loans from individuals or groups via online platforms. Borrowers repay the principal amount along with interest over a predetermined period.
Key Features:
Loan Structure:
Funds are provided as loans, with terms defined by the platform and agreed upon by the borrower.
Interest Earnings for Lenders:
Investors earn interest on the amount lent, offering a potential income stream.
Popular Platforms:
Faircent, Lendbox, and IndiaLends are prominent players in the Indian debt crowdfunding space.
Case Study:
A small business looking for working capital may choose debt-based crowdfunding to avoid the stringent requirements of traditional banks. By presenting their business plan, they can secure loans from individual investors willing to support their growth.",0,"**Q: 4. Debt-Based Crowdfunding**

Debt-based crowdfunding, which is usually known among people as peer-to-peer lending, entails obtaining loans from individuals or groups via online platforms. Borrowers repay the principal amount along with interest over a predetermined period.

Key Features:

Loan Structure:

Funds are provided as loans, with terms defined by the platform and agreed upon by the borrower.

Interest Earnings for Lenders:

Investors earn interest on the amount lent, offering a potential income stream.

Popular Platforms:

Faircent, Lendbox, and IndiaLends are prominent players in the Indian debt crowdfunding space.

Case Study:

A small business looking for working capital may choose debt-based crowdfunding to avoid the stringent requirements of traditional banks. By presenting their business plan, they can secure loans from individual investors willing to support their growth.",168
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,5. Real Estate Crowdfunding,"Real estate crowdfunding enables investors to combine their funds to invest in property projects. This model democratises real estate investment, making it accessible to a broader audience.
Key Features:
Lower Entry Barriers:
Investors can start with smaller amounts, unlike traditional real estate investments.
Diversification:
Crowdfunding platforms often offer various projects, allowing investors to diversify their portfolios.
Popular Platforms:
PropertyCrowdy and Housr are examples of real estate crowdfunding platforms in India.
Case Study:
A real estate developer may use crowdfunding to raise capital for a new project. By appealing to individual investors, they can secure funding while offering a share of the profits.",0,"**Q: 5. Real Estate Crowdfunding**

Real estate crowdfunding enables investors to combine their funds to invest in property projects. This model democratises real estate investment, making it accessible to a broader audience.

Key Features:

Lower Entry Barriers:

Investors can start with smaller amounts, unlike traditional real estate investments.

Diversification:

Crowdfunding platforms often offer various projects, allowing investors to diversify their portfolios.

Popular Platforms:

PropertyCrowdy and Housr are examples of real estate crowdfunding platforms in India.

Case Study:

A real estate developer may use crowdfunding to raise capital for a new project. By appealing to individual investors, they can secure funding while offering a share of the profits.",141
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,6. Creative Project Crowdfunding,"This type of crowdfunding is tailored for artists, filmmakers, musicians, and other creative professionals seeking funds for specific projects, such as albums, films, or exhibitions.
Key Features:
Creative Funding Needs:
Focuses on funding artistic endeavours that may not have commercial viability.
Community Support:
Allows creators to build a fanbase while funding their projects.
Popular Platforms:
Wishberry and Catapooolt are dedicated to supporting creative projects.
Case Study:
A filmmaker looking to produce an independent film can create a campaign highlighting the project’s unique elements, offering rewards like exclusive screenings or merchandise to backers.",0,"**Q: 6. Creative Project Crowdfunding**

This type of crowdfunding is tailored for artists, filmmakers, musicians, and other creative professionals seeking funds for specific projects, such as albums, films, or exhibitions.

Key Features:

Creative Funding Needs:

Focuses on funding artistic endeavours that may not have commercial viability.

Community Support:

Allows creators to build a fanbase while funding their projects.

Popular Platforms:

Wishberry and Catapooolt are dedicated to supporting creative projects.

Case Study:

A filmmaker looking to produce an independent film can create a campaign highlighting the project’s unique elements, offering rewards like exclusive screenings or merchandise to backers.",130
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,Benefits of Crowdfunding,"Crowdfunding has transformed how individuals and businesses secure capital by providing a more democratic and accessible method of obtaining funds. By harnessing the collective power of a large number of people, crowdfunding has enabled countless dreams to become reality. Here are the benefits it offers –",0,"**Q: Benefits of Crowdfunding**

Crowdfunding has transformed how individuals and businesses secure capital by providing a more democratic and accessible method of obtaining funds. By harnessing the collective power of a large number of people, crowdfunding has enabled countless dreams to become reality. Here are the benefits it offers –",59
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,1. Accessibility to Funding:,"Breaking Down Barriers:
Crowdfunding eliminates the stringent requirements and bureaucratic hurdles often associated with traditional financing methods like bank loans or venture capital.
Diverse Funding Sources:
It enables individuals and businesses to access a wide range of potential supporters, including individuals, organisations, and corporations.
Empowering Underdogs:
Crowdfunding provides a platform for underrepresented groups and innovative ideas to secure funding, levelling the playing field.",0,"**Q: 1. Accessibility to Funding:**

Breaking Down Barriers:

Crowdfunding eliminates the stringent requirements and bureaucratic hurdles often associated with traditional financing methods like bank loans or venture capital.

Diverse Funding Sources:

It enables individuals and businesses to access a wide range of potential supporters, including individuals, organisations, and corporations.

Empowering Underdogs:

Crowdfunding provides a platform for underrepresented groups and innovative ideas to secure funding, levelling the playing field.",92
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,2. Market Validation:,"Testing the Waters:
Crowdfunding campaigns serve as a valuable market research tool, allowing creators to gauge public interest in their projects.
Building a Customer Base:
By engaging with potential customers early on, creators can build a loyal following and generate buzz.
Iterative Development:
Input from backers can assist in refining products and services to ensure they align with the needs of the target market.",0,"**Q: 2. Market Validation:**

Testing the Waters:

Crowdfunding campaigns serve as a valuable market research tool, allowing creators to gauge public interest in their projects.

Building a Customer Base:

By engaging with potential customers early on, creators can build a loyal following and generate buzz.

Iterative Development:

Input from backers can assist in refining products and services to ensure they align with the needs of the target market.",84
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,3. Community Building:,"Cultivating a Fan Base:
Crowdfunding fosters a strong sense of community among backers, who often become passionate advocates for the project.
Collaborative Innovation:
Backers can actively participate in the creative process, providing valuable insights and suggestions.
Long-Term Relationships:
By building strong relationships with backers, creators can establish a loyal customer base and secure future funding opportunities.",0,"**Q: 3. Community Building:**

Cultivating a Fan Base:

Crowdfunding fosters a strong sense of community among backers, who often become passionate advocates for the project.

Collaborative Innovation:

Backers can actively participate in the creative process, providing valuable insights and suggestions.

Long-Term Relationships:

By building strong relationships with backers, creators can establish a loyal customer base and secure future funding opportunities.",84
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,4. Brand Awareness and Visibility:,"Amplifying Your Message:
Crowdfunding campaigns can generate significant media attention, helping to increase brand visibility and reach a wider audience.
Maximising Social Media:
Social media websites can be utilised to share campaign updates, engage with backers, and generate buzz.
Building a Strong Brand Identity:
Successful crowdfunding campaigns can go a long way in helping a brand build a strong brand identity and improve its reputation.",0,"**Q: 4. Brand Awareness and Visibility:**

Amplifying Your Message:

Crowdfunding campaigns can generate significant media attention, helping to increase brand visibility and reach a wider audience.

Maximising Social Media:

Social media websites can be utilised to share campaign updates, engage with backers, and generate buzz.

Building a Strong Brand Identity:

Successful crowdfunding campaigns can go a long way in helping a brand build a strong brand identity and improve its reputation.",92
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,5. Flexibility and Control:,"Setting Your Own Terms:
Crowdfunding allows creators to set their own fundraising goals, timelines, and reward structures.
Maintaining Ownership:
In contrast to traditional financing methods, crowdfunding typically enables creators to maintain complete ownership and control of their projects.
Adapting to Change:
Crowdfunding campaigns can be easily adjusted to accommodate changing circumstances, such as unexpected expenses or delays.",0,"**Q: 5. Flexibility and Control:**

Setting Your Own Terms:

Crowdfunding allows creators to set their own fundraising goals, timelines, and reward structures.

Maintaining Ownership:

In contrast to traditional financing methods, crowdfunding typically enables creators to maintain complete ownership and control of their projects.

Adapting to Change:

Crowdfunding campaigns can be easily adjusted to accommodate changing circumstances, such as unexpected expenses or delays.",84
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,1. Craft a Compelling Story:,"Connect Emotionally:
Tell a story that resonates with people’s hearts and minds.
Highlight the Impact:
Clearly articulate the positive impact your project will have.
Keep it Concise:
A clear and concise story is more likely to capture attention.",0,"**Q: 1. Craft a Compelling Story:**

Connect Emotionally:

Tell a story that resonates with people’s hearts and minds.

Highlight the Impact:

Clearly articulate the positive impact your project will have.

Keep it Concise:

A clear and concise story is more likely to capture attention.",62
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,2. Offer Rewarding Rewards:,"Creative Rewards:
Offer unique and creative rewards that are relevant to your project.
Tiered Rewards:
Create different reward tiers to cater to various budget levels.
Early Bird Specials:
Offer exclusive rewards to early backers.",0,"**Q: 2. Offer Rewarding Rewards:**

Creative Rewards:

Offer unique and creative rewards that are relevant to your project.

Tiered Rewards:

Create different reward tiers to cater to various budget levels.

Early Bird Specials:

Offer exclusive rewards to early backers.",54
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,3. Effective Marketing and Promotion:,"Leverage Social Media:
Make use of platforms such as Twitter, Instagram, and Facebook to provide updates and interact with potential supporters.
Email Marketing:
Compile an email list and keep your supporters in the loop with ongoing updates.
Collaborate with Influencers:
Work with influencers in your industry to connect with a larger audience.",0,"**Q: 3. Effective Marketing and Promotion:**

Leverage Social Media:

Make use of platforms such as Twitter, Instagram, and Facebook to provide updates and interact with potential supporters.

Email Marketing:

Compile an email list and keep your supporters in the loop with ongoing updates.

Collaborate with Influencers:

Work with influencers in your industry to connect with a larger audience.",77
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,4. Regular Updates and Transparency:,"Keep Backers Informed:
Provide regular updates on the project’s progress.
Be Honest and Transparent:
Disclose any challenges or setbacks openly.
Respond to Questions:
Actively engage with backers and address their concerns.",0,"**Q: 4. Regular Updates and Transparency:**

Keep Backers Informed:

Provide regular updates on the project’s progress.

Be Honest and Transparent:

Disclose any challenges or setbacks openly.

Respond to Questions:

Actively engage with backers and address their concerns.",54
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,5. Build a Strong Community:,"Foster Engagement:
Encourage backers to interact with each other and the project team.
Create a Sense of Belonging:
Organise online and offline events to bring the community together.
Reward Loyalty:
Offer exclusive perks and benefits to loyal backers.
By carefully planning and executing your crowdfunding campaign, you can harness the power of the crowd to achieve your goals.",0,"**Q: 5. Build a Strong Community:**

Foster Engagement:

Encourage backers to interact with each other and the project team.

Create a Sense of Belonging:

Organise online and offline events to bring the community together.

Reward Loyalty:

Offer exclusive perks and benefits to loyal backers.

By carefully planning and executing your crowdfunding campaign, you can harness the power of the crowd to achieve your goals.",84
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,The Legal Framework of Crowdfunding in India,"While crowdfunding offers many benefits, it is essential to understand the legal framework governing these practices in India. The SEBI regulates equity crowdfunding, ensuring that companies meet specific criteria before soliciting investments. Similarly, platforms offering debt-based crowdfunding must comply with financial regulations to protect lenders and borrowers alike.",0,"**Q: The Legal Framework of Crowdfunding in India**

While crowdfunding offers many benefits, it is essential to understand the legal framework governing these practices in India. The SEBI regulates equity crowdfunding, ensuring that companies meet specific criteria before soliciting investments. Similarly, platforms offering debt-based crowdfunding must comply with financial regulations to protect lenders and borrowers alike.",69
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,1. Compliance and Regulations,"Equity Crowdfunding:
Only companies that are registered as private limited companies and have a minimum net worth can raise funds through equity crowdfunding.
Disclosure Requirements:
Startups must provide detailed information about their business, financials, and risks associated with investment.
Limits on Fundraising:
There are caps on the amount that can be raised, which varies depending on the nature of the business.",0,"**Q: 1. Compliance and Regulations**

Equity Crowdfunding:

Only companies that are registered as private limited companies and have a minimum net worth can raise funds through equity crowdfunding.

Disclosure Requirements:

Startups must provide detailed information about their business, financials, and risks associated with investment.

Limits on Fundraising:

There are caps on the amount that can be raised, which varies depending on the nature of the business.",85
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,2. Consumer Protection,"The regulatory framework also emphasises consumer protection, ensuring that investors are informed about the risks and potential returns associated with their investments. This is crucial in building trust in the crowdfunding ecosystem.",0,"**Q: 2. Consumer Protection**

The regulatory framework also emphasises consumer protection, ensuring that investors are informed about the risks and potential returns associated with their investments. This is crucial in building trust in the crowdfunding ecosystem.",45
https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india_0,https://www.ketto.org/blog/what-are-the-types-of-crowdfunding-in-india,What are the Types of Crowdfunding in India? | Ketto,Conclusion,"Crowdfunding has transformed how people and organisations secure funding. By leveraging
different types of crowdfunding models
, such as donation-based, reward-based, equity-based, and debt-based crowdfunding, individuals and organisations can access a diverse pool of potential backers.
To ensure a crowdfunding campaign is a success, it’s essential to develop an engaging narrative, provide appealing incentives, and utilise impactful marketing tactics. By building a strong community of supporters and maintaining transparency throughout the process, individuals and businesses can unlock the full potential of crowdfunding.
Author
Recent Posts
Sushant Peshkar
""Sushant Peshkar"" is a trusted authority on #Crowdfunding and #Fundraising with over five years of industry-specific expertise. With more than a decade of experience in Organic Media, he seamlessly blends traditional writing with modern storytelling techniques.
Latest posts by Sushant Peshkar
(
see all
)
Ways to Fund the Cost Of Medical Treatment Abroad!
- May 16, 2023
Crowdfunding for Climate Change: Exploring the Use of Crowdfunding for Climate by Environmental Entrepreneurs
- December 9, 2022
Medical Fundraising Tips To Give the Best Treatment to Your Loved One
- November 11, 2022",0,"**Q: Conclusion**

Crowdfunding has transformed how people and organisations secure funding. By leveraging

different types of crowdfunding models

, such as donation-based, reward-based, equity-based, and debt-based crowdfunding, individuals and organisations can access a diverse pool of potential backers.

To ensure a crowdfunding campaign is a success, it’s essential to develop an engaging narrative, provide appealing incentives, and utilise impactful marketing tactics. By building a strong community of supporters and maintaining transparency throughout the process, individuals and businesses can unlock the full potential of crowdfunding.

Author

Recent Posts

Sushant Peshkar

""Sushant Peshkar"" is a trusted authority on #Crowdfunding and #Fundraising with over five years of industry-specific expertise. With more than a decade of experience in Organic Media, he seamlessly blends traditional writing with modern storytelling techniques.

Latest posts by Sushant Peshkar

(

see all

)

Ways to Fund the Cost Of Medical Treatment Abroad!

- May 16, 2023

Crowdfunding for Climate Change: Exploring the Use of Crowdfunding for Climate by Environmental Entrepreneurs

- December 9, 2022

Medical Fundraising Tips To Give the Best Treatment to Your Loved One

- November 11, 2022",256
https://www.ketto.org/blog/zolgensma-price-in-india_0,https://www.ketto.org/blog/zolgensma-price-in-india,"Zolgensma - Price in India, Availability, Approval and Benefits | Ketto",What is Zolgensma?,"Zolgensma is a gene therapy used to treat spinal muscular atrophy (SMA), a rare and often fatal genetic disease that affects the muscles used for movement. Zolgensma is a one-time treatment that delivers a functional copy of the SMN1 gene.
It is mutated or missing in patients with SMA. The therapy uses a harmless adeno-associated virus (AAV) to deliver the functional gene to the patient’s cells.
Zolgensma has shown promising results in clinical trials, with many patients experiencing significant motor function and survival improvements. However, Zolgensma is still a relatively new and complex treatment, like all gene therapies.
Its long-term safety and effectiveness are still being studied. Discussing the potential risks and benefits of Zolgensma with a qualified healthcare professional before considering the treatment is vital.",0,"**Q: What is Zolgensma?**

Zolgensma is a gene therapy used to treat spinal muscular atrophy (SMA), a rare and often fatal genetic disease that affects the muscles used for movement. Zolgensma is a one-time treatment that delivers a functional copy of the SMN1 gene.

It is mutated or missing in patients with SMA. The therapy uses a harmless adeno-associated virus (AAV) to deliver the functional gene to the patient’s cells.

Zolgensma has shown promising results in clinical trials, with many patients experiencing significant motor function and survival improvements. However, Zolgensma is still a relatively new and complex treatment, like all gene therapies.

Its long-term safety and effectiveness are still being studied. Discussing the potential risks and benefits of Zolgensma with a qualified healthcare professional before considering the treatment is vital.",178
https://www.ketto.org/blog/zolgensma-price-in-india_0,https://www.ketto.org/blog/zolgensma-price-in-india,"Zolgensma - Price in India, Availability, Approval and Benefits | Ketto",For Which Diseases Zolgensma is Used?,"Zolgensma is a gene therapy drug that is used to treat spinal muscular atrophy (SMA). SMA is a rare, genetic disorder that affects the nervous system. It is caused by a mutation in the SMN1 gene, which results in a deficiency of the survival motor neuron (SMN) protein. This protein is essential for the development and function of motor neurons, which control muscle movement.
Zolgensma is a one-time treatment that is administered by a single intravenous infusion. It works by delivering a working copy of the SMN1 gene into the patient’s cells. This allows the cells to produce more SMN protein, which can help to improve muscle function and slow the progression of the disease.
Zolgensma was approved by the U.S. Food and Drug Administration (FDA) in May 2019 for the treatment of SMA in children under the age of two. It is the most expensive drug in the world, costing $2.125 million per dose.
Zolgensma has been shown to be effective in slowing the progression of SMA and improving the quality of life for patients. In a clinical trial, children who received Zolgensma at an average age of 6.9 months were able to sit independently for the first time at an average age of 14.5 months. They were also able to reach for objects and crawl at an earlier age than children who did not receive the treatment.
Zolgensma is not without risks. The most common side effects are fever, headache, and muscle weakness. Serious side effects, such as inflammation of the brain or spinal cord, can occur in rare cases.
If you are considering Zolgensma for your child, it is important to talk to your doctor about the risks and benefits of the drug.",0,"**Q: For Which Diseases Zolgensma is Used?**

Zolgensma is a gene therapy drug that is used to treat spinal muscular atrophy (SMA). SMA is a rare, genetic disorder that affects the nervous system. It is caused by a mutation in the SMN1 gene, which results in a deficiency of the survival motor neuron (SMN) protein. This protein is essential for the development and function of motor neurons, which control muscle movement.

Zolgensma is a one-time treatment that is administered by a single intravenous infusion. It works by delivering a working copy of the SMN1 gene into the patient’s cells. This allows the cells to produce more SMN protein, which can help to improve muscle function and slow the progression of the disease.

Zolgensma was approved by the U.S. Food and Drug Administration (FDA) in May 2019 for the treatment of SMA in children under the age of two. It is the most expensive drug in the world, costing $2.125 million per dose.",215
https://www.ketto.org/blog/zolgensma-price-in-india_1,https://www.ketto.org/blog/zolgensma-price-in-india,"Zolgensma - Price in India, Availability, Approval and Benefits | Ketto",For Which Diseases Zolgensma is Used?,"Zolgensma is a gene therapy drug that is used to treat spinal muscular atrophy (SMA). SMA is a rare, genetic disorder that affects the nervous system. It is caused by a mutation in the SMN1 gene, which results in a deficiency of the survival motor neuron (SMN) protein. This protein is essential for the development and function of motor neurons, which control muscle movement.
Zolgensma is a one-time treatment that is administered by a single intravenous infusion. It works by delivering a working copy of the SMN1 gene into the patient’s cells. This allows the cells to produce more SMN protein, which can help to improve muscle function and slow the progression of the disease.
Zolgensma was approved by the U.S. Food and Drug Administration (FDA) in May 2019 for the treatment of SMA in children under the age of two. It is the most expensive drug in the world, costing $2.125 million per dose.
Zolgensma has been shown to be effective in slowing the progression of SMA and improving the quality of life for patients. In a clinical trial, children who received Zolgensma at an average age of 6.9 months were able to sit independently for the first time at an average age of 14.5 months. They were also able to reach for objects and crawl at an earlier age than children who did not receive the treatment.
Zolgensma is not without risks. The most common side effects are fever, headache, and muscle weakness. Serious side effects, such as inflammation of the brain or spinal cord, can occur in rare cases.
If you are considering Zolgensma for your child, it is important to talk to your doctor about the risks and benefits of the drug.",1,"Zolgensma has been shown to be effective in slowing the progression of SMA and improving the quality of life for patients. In a clinical trial, children who received Zolgensma at an average age of 6.9 months were able to sit independently for the first time at an average age of 14.5 months. They were also able to reach for objects and crawl at an earlier age than children who did not receive the treatment.

Zolgensma is not without risks. The most common side effects are fever, headache, and muscle weakness. Serious side effects, such as inflammation of the brain or spinal cord, can occur in rare cases.

If you are considering Zolgensma for your child, it is important to talk to your doctor about the risks and benefits of the drug.",162
https://www.ketto.org/blog/zolgensma-price-in-india_0,https://www.ketto.org/blog/zolgensma-price-in-india,"Zolgensma - Price in India, Availability, Approval and Benefits | Ketto",Benefits of Zolgensma,"Zolgensma is a revolutionary gene therapy that has shown remarkable benefits in treating spinal muscular atrophy (SMA), a rare genetic disorder that can cause muscle weakness and respiratory failure.
Zolgensma is a one-time treatment that replaces the missing or defective SMN1 gene, which is responsible for producing a protein critical for the survival of motor neurons.
Here are some of the benefits of Zolgensma:",0,"**Q: Benefits of Zolgensma**

Zolgensma is a revolutionary gene therapy that has shown remarkable benefits in treating spinal muscular atrophy (SMA), a rare genetic disorder that can cause muscle weakness and respiratory failure.

Zolgensma is a one-time treatment that replaces the missing or defective SMN1 gene, which is responsible for producing a protein critical for the survival of motor neurons.

Here are some of the benefits of Zolgensma:",94
